Bus,sub_id,interconnect,balancing_area,x,y,state,country,county
2025313,36881.0,Western,CISO-SCE,-118.391,33.8483,California,US,p06037
2025314,36882.0,Western,LDWP,-118.337,34.017,California,US,p06037
2025315,36882.0,Western,LDWP,-118.337,34.017,California,US,p06037
2025316,36882.0,Western,LDWP,-118.337,34.017,California,US,p06037
2025317,36883.0,Western,LDWP,-118.353,34.0493,California,US,p06037
2025318,36883.0,Western,LDWP,-118.353,34.0493,California,US,p06037
2025319,36883.0,Western,LDWP,-118.353,34.0493,California,US,p06037
2025320,36883.0,Western,LDWP,-118.353,34.0493,California,US,p06037
2025321,36884.0,Western,CISO-SCE,-118.368,33.973,California,US,p06037
2025322,36885.0,Western,LDWP,-118.498,34.2292,California,US,p06037
2025323,36885.0,Western,LDWP,-118.498,34.2292,California,US,p06037
2025324,36886.0,Western,LDWP,-118.455,34.1107,California,US,p06037
2025325,36886.0,Western,LDWP,-118.455,34.1107,California,US,p06037
2025326,36887.0,Western,LDWP,-118.427,34.056,California,US,p06037
2025327,36888.0,Western,LDWP,-118.3,34.0066,California,US,p06037
2025328,36889.0,Western,CISO-SCE,-118.345,33.7848,California,US,p06037
2025329,36890.0,Western,LDWP,-118.448,34.0648,California,US,p06037
2025330,36891.0,Western,LDWP,-118.396,34.2002,California,US,p06037
2025331,36892.0,Western,LDWP,-118.484,34.1075,California,US,p06037
2025332,36893.0,Western,LDWP,-118.464,34.2729,California,US,p06037
2025333,36893.0,Western,LDWP,-118.464,34.2729,California,US,p06037
2025334,36893.0,Western,LDWP,-118.464,34.2729,California,US,p06037
2025335,36893.0,Western,LDWP,-118.464,34.2729,California,US,p06037
2025336,36893.0,Western,LDWP,-118.464,34.2729,California,US,p06037
2025337,36894.0,Western,LDWP,-118.435,34.1147,California,US,p06037
2025338,36895.0,Western,CISO-SCE,-118.392,33.8345,California,US,p06037
2025339,36896.0,Western,CISO-SCE,-118.462,33.9705,California,US,p06037
2025340,36896.0,Western,CISO-SCE,-118.462,33.9705,California,US,p06037
2025341,36897.0,Western,LDWP,-118.336,34.2367,California,US,p06037
2025342,36898.0,Western,CISO-SCE,-118.286,34.3119,California,US,p06037
2025343,36898.0,Western,CISO-SCE,-118.286,34.3119,California,US,p06037
2025344,36898.0,Western,CISO-SCE,-118.286,34.3119,California,US,p06037
2025345,36899.0,Western,CISO-SCE,-118.344,34.4046,California,US,p06037
2025346,36900.0,Western,LDWP,-118.333,34.0074,California,US,p06037
2025347,36901.0,Western,LDWP,-118.359,34.1254,California,US,p06037
2025348,36902.0,Western,CISO-SCE,-118.371,34.315,California,US,p06037
2025349,36903.0,Western,CISO-SCE,-118.45,34.428,California,US,p06037
2025350,36904.0,Western,CISO-SCE,-118.392,33.8173,California,US,p06037
2025351,36904.0,Western,CISO-SCE,-118.392,33.8173,California,US,p06037
2025352,36905.0,Western,CISO-SCE,-118.319,33.9378,California,US,p06037
2025353,36906.0,Western,CISO-SCE,-118.374,34.8372,California,US,p06029
2025354,36906.0,Western,CISO-SCE,-118.374,34.8372,California,US,p06029
2025355,36907.0,Western,CISO-SCE,-118.377,34.7255,California,US,p06037
2025356,36908.0,Western,LDWP,-118.35,34.1115,California,US,p06037
2025357,36909.0,Western,LDWP,-118.317,33.7377,California,US,p06037
2025358,36910.0,Western,CISO-SCE,-118.333,34.3143,California,US,p06037
2025359,36910.0,Western,CISO-SCE,-118.333,34.3143,California,US,p06037
2025360,36910.0,Western,CISO-SCE,-118.333,34.3143,California,US,p06037
2025361,36911.0,Western,LDWP,-118.337,34.1409,California,US,p06037
2025362,36912.0,Western,LDWP,-118.374,34.1671,California,US,p06037
2025363,36913.0,Western,CISO-SCE,-118.339,33.9121,California,US,p06037
2025364,36914.0,Western,CISO-SCE,-118.334,33.8588,California,US,p06037
2025365,36915.0,Western,LDWP,-118.397,33.9739,California,US,p06037
2025366,36916.0,Western,CISO-SCE,-118.446,33.9695,California,US,p06037
2025367,36916.0,Western,CISO-SCE,-118.446,33.9695,California,US,p06037
2025368,36916.0,Western,CISO-SCE,-118.446,33.9695,California,US,p06037
2025369,36917.0,Western,LDWP,-118.428,34.0184,California,US,p06037
2025370,36917.0,Western,LDWP,-118.428,34.0184,California,US,p06037
2025371,36917.0,Western,LDWP,-118.428,34.0184,California,US,p06037
2025372,36918.0,Western,LDWP,-118.28,34.0782,California,US,p06037
2025373,36918.0,Western,LDWP,-118.28,34.0782,California,US,p06037
2025374,36919.0,Western,CISO-SCE,-118.311,33.8412,California,US,p06037
2025375,36920.0,Western,CISO-SCE,-118.332,33.7936,California,US,p06037
2025376,36921.0,Western,LDWP,-118.437,33.9517,California,US,p06037
2025377,36922.0,Western,CISO-SCE,-118.281,33.9003,California,US,p06037
2025378,36922.0,Western,CISO-SCE,-118.281,33.9003,California,US,p06037
2025379,36922.0,Western,CISO-SCE,-118.281,33.9003,California,US,p06037
2025380,36923.0,Western,CISO-SCE,-118.37,34.0097,California,US,p06037
2025381,36924.0,Western,CISO-SCE,-118.414,34.0879,California,US,p06037
2025382,36925.0,Western,LDWP,-118.276,33.9583,California,US,p06037
2025383,36926.0,Western,LDWP,-118.292,34.0079,California,US,p06037
2025384,36927.0,Western,CISO-SCE,-118.399,33.8546,California,US,p06037
2025385,36927.0,Western,CISO-SCE,-118.399,33.8546,California,US,p06037
2025386,36928.0,Western,CISO-SCE,-118.409,33.8761,California,US,p06037
2025387,36928.0,Western,CISO-SCE,-118.409,33.8761,California,US,p06037
2025388,36929.0,Western,LDWP,-118.287,33.7966,California,US,p06037
2025389,36930.0,Western,LDWP,-118.311,34.0947,California,US,p06037
2025390,36930.0,Western,LDWP,-118.311,34.0947,California,US,p06037
2025391,36930.0,Western,LDWP,-118.311,34.0947,California,US,p06037
2025392,36930.0,Western,LDWP,-118.311,34.0947,California,US,p06037
2025393,36930.0,Western,LDWP,-118.311,34.0947,California,US,p06037
2025394,36931.0,Western,LDWP,-118.269,34.1262,California,US,p06037
2025395,36931.0,Western,LDWP,-118.269,34.1262,California,US,p06037
2025396,36932.0,Western,LDWP,-118.371,34.0625,California,US,p06037
2025397,36933.0,Western,CISO-SCE,-118.348,34.7917,California,US,p06037
2025398,36933.0,Western,CISO-SCE,-118.348,34.7917,California,US,p06037
2025399,36934.0,Western,LDWP,-118.428,33.9843,California,US,p06037
2025400,36935.0,Western,LDWP,-118.294,34.1059,California,US,p06037
2025401,36936.0,Western,CISO-SCE,-118.353,33.9512,California,US,p06037
2025402,36936.0,Western,CISO-SCE,-118.353,33.9512,California,US,p06037
2025403,36936.0,Western,CISO-SCE,-118.353,33.9512,California,US,p06037
2025404,36937.0,Western,LDWP,-118.286,34.2473,California,US,p06037
2025405,36938.0,Western,CISO-SCE,-118.305,33.9054,California,US,p06037
2025406,36939.0,Western,LDWP,-118.293,34.0629,California,US,p06037
2025407,36940.0,Western,CISO-SCE,-118.386,33.902,California,US,p06037
2025408,36940.0,Western,CISO-SCE,-118.386,33.902,California,US,p06037
2025409,36941.0,Western,CISO-SCE,-118.299,33.9414,California,US,p06037
2025410,36941.0,Western,CISO-SCE,-118.299,33.9414,California,US,p06037
2025411,36942.0,Western,LDWP,-118.392,34.1421,California,US,p06037
2025412,36942.0,Western,LDWP,-118.392,34.1421,California,US,p06037
2025413,36942.0,Western,LDWP,-118.392,34.1421,California,US,p06037
2025414,36943.0,Western,CISO-SCE,-118.395,34.0853,California,US,p06037
2025415,36943.0,Western,CISO-SCE,-118.395,34.0853,California,US,p06037
2025416,36944.0,Western,LDWP,-118.29,34.1917,California,US,p06037
2025417,36945.0,Western,LDWP,-118.368,34.0182,California,US,p06037
2025418,36946.0,Western,LDWP,-118.262,34.0878,California,US,p06037
2025419,36947.0,Western,CISO-SCE,-118.216,33.808,California,US,p06037
2025420,36947.0,Western,CISO-SCE,-118.216,33.808,California,US,p06037
2025421,36948.0,Western,CISO-SCE,-118.242,33.8079,California,US,p06037
2025422,36949.0,Western,CISO-SCE,-118.383,34.0886,California,US,p06037
2025423,36950.0,Western,LDWP,-118.356,34.0641,California,US,p06037
2025424,36950.0,Western,LDWP,-118.356,34.0641,California,US,p06037
2025425,36951.0,Western,LDWP,-118.229,34.0761,California,US,p06037
2025426,36951.0,Western,LDWP,-118.229,34.0761,California,US,p06037
2025427,36951.0,Western,LDWP,-118.229,34.0761,California,US,p06037
2025428,36951.0,Western,LDWP,-118.229,34.0761,California,US,p06037
2025429,36952.0,Western,CISO-SCE,-118.314,33.9203,California,US,p06037
2025430,36952.0,Western,CISO-SCE,-118.314,33.9203,California,US,p06037
2025431,36953.0,Western,LDWP,-118.251,34.0024,California,US,p06037
2025432,36953.0,Western,LDWP,-118.251,34.0024,California,US,p06037
2025433,36954.0,Western,CISO-SCE,-118.214,33.986,California,US,p06037
2025434,36954.0,Western,CISO-SCE,-118.214,33.986,California,US,p06037
2025435,36955.0,Western,CISO-SCE,-118.31,33.8078,California,US,p06037
2025436,36956.0,Western,CISO-SCE,-118.393,33.8889,California,US,p06037
2025437,36957.0,Western,LDWP,-118.279,33.9804,California,US,p06037
2025438,36957.0,Western,LDWP,-118.279,33.9804,California,US,p06037
2025439,36957.0,Western,LDWP,-118.279,33.9804,California,US,p06037
2025440,36957.0,Western,LDWP,-118.279,33.9804,California,US,p06037
2025441,36957.0,Western,LDWP,-118.279,33.9804,California,US,p06037
2025442,36958.0,Western,LDWP,-118.2,34.1754,California,US,p06037
2025443,36959.0,Western,LDWP,-118.274,34.1742,California,US,p06037
2025444,36960.0,Western,LDWP,-118.317,34.1892,California,US,p06037
2025445,36961.0,Western,LDWP,-118.392,34.0321,California,US,p06037
2025446,36961.0,Western,LDWP,-118.392,34.0321,California,US,p06037
2025447,36962.0,Western,LDWP,-118.299,33.9835,California,US,p06037
2025448,36963.0,Western,CISO-SCE,-118.366,33.9903,California,US,p06037
2025449,36963.0,Western,CISO-SCE,-118.366,33.9903,California,US,p06037
2025450,36963.0,Western,CISO-SCE,-118.366,33.9903,California,US,p06037
2025451,36964.0,Western,LDWP,-118.31,34.1515,California,US,p06037
2025452,36965.0,Western,LDWP,-118.219,34.049,California,US,p06037
2025453,36966.0,Western,LDWP,-118.267,34.0329,California,US,p06037
2025454,36967.0,Western,CISO-SCE,-118.319,33.9516,California,US,p06037
2025455,36967.0,Western,CISO-SCE,-118.319,33.9516,California,US,p06037
2025456,36968.0,Western,LDWP,-118.19,34.0779,California,US,p06037
2025457,36969.0,Western,LDWP,-118.271,34.0789,California,US,p06037
2025458,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025459,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025460,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025461,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025462,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025463,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025464,36970.0,Western,CISO-SCE,-118.376,33.9889,California,US,p06037
2025465,36971.0,Western,CISO-SCE,-118.348,33.9297,California,US,p06037
2025466,36971.0,Western,CISO-SCE,-118.348,33.9297,California,US,p06037
2025467,36972.0,Western,CISO-SCE,-118.212,33.9965,California,US,p06037
2025468,36972.0,Western,CISO-SCE,-118.212,33.9965,California,US,p06037
2025469,36973.0,Western,LDWP,-118.258,33.7041,California,US,p06037
2025470,36974.0,Western,CISO-SCE,-118.334,33.8289,California,US,p06037
2025471,36975.0,Western,LDWP,-118.303,34.116,California,US,p06037
2025472,36975.0,Western,LDWP,-118.303,34.116,California,US,p06037
2025473,36976.0,Western,CISO-SCE,-118.209,33.954,California,US,p06037
2025474,36976.0,Western,CISO-SCE,-118.209,33.954,California,US,p06037
2025475,36976.0,Western,CISO-SCE,-118.209,33.954,California,US,p06037
2025476,36977.0,Western,CISO-SCE,-118.219,33.9608,California,US,p06037
2025477,36977.0,Western,CISO-SCE,-118.219,33.9608,California,US,p06037
2025478,36978.0,Western,LDWP,-118.337,34.1689,California,US,p06037
2025479,36978.0,Western,LDWP,-118.337,34.1689,California,US,p06037
2025480,36979.0,Western,CISO-SCE,-118.178,34.0559,California,US,p06037
2025481,36980.0,Western,LDWP,-118.359,34.0579,California,US,p06037
2025482,36980.0,Western,LDWP,-118.359,34.0579,California,US,p06037
2025483,36980.0,Western,LDWP,-118.359,34.0579,California,US,p06037
2025484,36981.0,Western,CISO-SCE,-118.187,33.7482,California,US,p06037
2025485,36981.0,Western,CISO-SCE,-118.187,33.7482,California,US,p06037
2025486,36982.0,Western,LDWP,-118.294,33.7356,California,US,p06037
2025487,36982.0,Western,LDWP,-118.294,33.7356,California,US,p06037
2025488,36983.0,Western,LDWP,-118.228,34.0552,California,US,p06037
2025489,36984.0,Western,LDWP,-118.325,34.1257,California,US,p06037
2025490,36984.0,Western,LDWP,-118.325,34.1257,California,US,p06037
2025491,36985.0,Western,LDWP,-118.234,33.7747,California,US,p06037
2025492,36985.0,Western,LDWP,-118.234,33.7747,California,US,p06037
2025493,36985.0,Western,LDWP,-118.234,33.7747,California,US,p06037
2025494,36985.0,Western,LDWP,-118.234,33.7747,California,US,p06037
2025495,36986.0,Western,CISO-SCE,-118.259,33.736,California,US,p06037
2025496,36986.0,Western,CISO-SCE,-118.259,33.736,California,US,p06037
2025497,36987.0,Western,CISO-SCE,-118.18,34.1756,California,US,p06037
2025498,36988.0,Western,LDWP,-118.187,34.1086,California,US,p06037
2025499,36989.0,Western,LDWP,-118.244,34.0815,California,US,p06037
2025500,36990.0,Western,LDWP,-118.299,34.0202,California,US,p06037
2025501,36991.0,Western,CISO-SCE,-118.344,33.9557,California,US,p06037
2025502,36991.0,Western,CISO-SCE,-118.344,33.9557,California,US,p06037
2025503,36992.0,Western,CISO-SCE,-118.177,33.8802,California,US,p06037
2025504,36992.0,Western,CISO-SCE,-118.177,33.8802,California,US,p06037
2025505,36993.0,Western,CISO-SCE,-118.291,33.8298,California,US,p06037
2025506,36993.0,Western,CISO-SCE,-118.291,33.8298,California,US,p06037
2025507,36994.0,Western,CISO-SCE,-118.151,34.0056,California,US,p06037
2025508,36995.0,Western,CISO-SCE,-118.161,34.3237,California,US,p06037
2025509,36996.0,Western,CISO-SCE,-118.247,33.8541,California,US,p06037
2025510,36997.0,Western,CISO-SCE,-118.223,33.9304,California,US,p06037
2025511,36998.0,Western,CISO-SCE,-118.234,34.2347,California,US,p06037
2025512,36999.0,Western,CISO-SCE,-118.178,34.0431,California,US,p06037
2025513,36999.0,Western,CISO-SCE,-118.178,34.0431,California,US,p06037
2025514,37000.0,Western,CISO-SCE,-118.302,34.5878,California,US,p06037
2025515,37001.0,Western,CISO-SCE,-118.335,34.6304,California,US,p06037
2025516,37002.0,Western,LDWP,-118.223,34.0225,California,US,p06037
2025517,37003.0,Western,CISO-SCE,-118.211,34.3016,California,US,p06037
2025518,37004.0,Western,CISO-SCE,-118.288,34.3748,California,US,p06037
2025519,37004.0,Western,CISO-SCE,-118.288,34.3748,California,US,p06037
2025520,37005.0,Western,LDWP,-118.312,33.965,California,US,p06037
2025521,37006.0,Western,CISO-SCE,-118.174,33.9513,California,US,p06037
2025522,37007.0,Western,CISO-SCE,-118.137,33.803,California,US,p06037
2025523,37007.0,Western,CISO-SCE,-118.137,33.803,California,US,p06037
2025524,37008.0,Western,CISO-SCE,-118.13,34.1902,California,US,p06037
2025525,37009.0,Western,LDWP,-118.213,34.1245,California,US,p06037
2025526,37009.0,Western,LDWP,-118.213,34.1245,California,US,p06037
2025527,37009.0,Western,LDWP,-118.213,34.1245,California,US,p06037
2025528,37010.0,Western,LDWP,-118.273,33.7947,California,US,p06037
2025529,37010.0,Western,LDWP,-118.273,33.7947,California,US,p06037
2025530,37011.0,Western,LDWP,-118.293,33.7679,California,US,p06037
2025531,37012.0,Western,CISO-SCE,-118.223,34.4233,California,US,p06037
2025532,37013.0,Western,LDWP,-118.258,33.9411,California,US,p06037
2025533,37013.0,Western,LDWP,-118.258,33.9411,California,US,p06037
2025534,37014.0,Western,CISO-SCE,-118.227,33.9452,California,US,p06037
2025535,37014.0,Western,CISO-SCE,-118.227,33.9452,California,US,p06037
2025536,37015.0,Western,CISO-SCE,-118.162,33.9108,California,US,p06037
2025537,37016.0,Western,LDWP,-118.301,34.2182,California,US,p06037
2025538,37017.0,Western,LDWP,-118.257,34.1987,California,US,p06037
2025539,37017.0,Western,LDWP,-118.257,34.1987,California,US,p06037
2025540,37018.0,Western,LDWP,-118.302,34.1316,California,US,p06037
2025541,37018.0,Western,LDWP,-118.302,34.1316,California,US,p06037
2025542,37019.0,Western,LDWP,-118.23,34.0625,California,US,p06037
2025543,37019.0,Western,LDWP,-118.23,34.0625,California,US,p06037
2025544,37020.0,Western,CISO-SCE,-118.202,33.7552,California,US,p06037
2025545,37021.0,Western,CISO-SCE,-118.126,33.8253,California,US,p06037
2025546,37022.0,Western,LDWP,-118.218,34.079,California,US,p06037
2025547,37023.0,Western,LDWP,-118.204,34.1043,California,US,p06037
2025548,37024.0,Western,CISO-SCE,-118.21,33.9622,California,US,p06037
2025549,37025.0,Western,LDWP,-118.251,33.7881,California,US,p06037
2025550,37026.0,Western,CISO-SCE,-118.202,34.2199,California,US,p06037
2025551,37027.0,Western,CISO-SCE,-118.234,33.9681,California,US,p06037
2025552,37028.0,Western,CISO-SCE,-118.154,33.9525,California,US,p06037
2025553,37028.0,Western,CISO-SCE,-118.154,33.9525,California,US,p06037
2025554,37029.0,Western,CISO-SCE,-118.164,33.9598,California,US,p06037
2025555,37029.0,Western,CISO-SCE,-118.164,33.9598,California,US,p06037
2025556,37030.0,Western,LDWP,-118.178,34.0966,California,US,p06037
2025557,37031.0,Western,CISO-SCE,-118.046,33.692,California,US,p06059
2025558,37031.0,Western,CISO-SCE,-118.046,33.692,California,US,p06059
2025559,37031.0,Western,CISO-SCE,-118.046,33.692,California,US,p06059
2025560,37032.0,Western,CISO-SCE,-118.222,33.8198,California,US,p06037
2025561,37033.0,Western,CISO-SCE,-118.281,33.8586,California,US,p06037
2025562,37034.0,Western,CISO-SCE,-118.151,34.0323,California,US,p06037
2025563,37035.0,Western,CISO-SCE,-118.213,33.9242,California,US,p06037
2025564,37036.0,Western,CISO-SCE,-118.169,34.1554,California,US,p06037
2025565,37037.0,Western,CISO-SCE,-118.148,34.0698,California,US,p06037
2025566,37038.0,Western,LDWP,-118.227,33.7856,California,US,p06037
2025567,37039.0,Western,CISO-SCE,-118.234,33.7129,California,US,p06037
2025568,37039.0,Western,CISO-SCE,-118.234,33.7129,California,US,p06037
2025569,37040.0,Western,LDWP,-118.255,34.0206,California,US,p06037
2025570,37041.0,Western,CISO-SCE,-118.137,34.1069,California,US,p06037
2025571,37042.0,Western,CISO-SCE,-118.123,33.9984,California,US,p06037
2025572,37042.0,Western,CISO-SCE,-118.123,33.9984,California,US,p06037
2025573,37043.0,Western,CISO-SCE,-118.241,33.982,California,US,p06037
2025574,37044.0,Western,LDWP,-118.27,34.1484,California,US,p06037
2025575,37045.0,Western,LDWP,-118.262,33.93,California,US,p06037
2025576,37045.0,Western,LDWP,-118.262,33.93,California,US,p06037
2025577,37046.0,Western,CISO-SCE,-118.174,33.8462,California,US,p06037
2025578,37046.0,Western,CISO-SCE,-118.174,33.8462,California,US,p06037
2025579,37047.0,Western,CISO-SCE,-118.246,33.8317,California,US,p06037
2025580,37048.0,Western,CISO-SCE,-118.199,33.8553,California,US,p06037
2025581,37049.0,Western,CISO-SCE,-118.268,33.8537,California,US,p06037
2025582,37050.0,Western,CISO-SCE,-118.254,33.9109,California,US,p06037
2025583,37050.0,Western,CISO-SCE,-118.254,33.9109,California,US,p06037
2025584,37050.0,Western,CISO-SCE,-118.254,33.9109,California,US,p06037
2025585,37050.0,Western,CISO-SCE,-118.254,33.9109,California,US,p06037
2025586,37051.0,Western,CISO-SCE,-118.096,33.9118,California,US,p06037
2025587,37052.0,Western,CISO-SCE,-118.18,33.9657,California,US,p06037
2025588,37053.0,Western,CISO-SCE,-118.201,33.9789,California,US,p06037
2025589,37053.0,Western,CISO-SCE,-118.201,33.9789,California,US,p06037
2025590,37054.0,Western,CISO-SCE,-118.241,33.8255,California,US,p06037
2025591,37055.0,Western,CISO-SCE,-118.128,34.2223,California,US,p06037
2025592,37055.0,Western,CISO-SCE,-118.128,34.2223,California,US,p06037
2025593,37056.0,Western,LDWP,-118.22,34.1557,California,US,p06037
2025594,37057.0,Western,CISO-SCE,-118.068,34.104,California,US,p06037
2025595,37057.0,Western,CISO-SCE,-118.068,34.104,California,US,p06037
2025596,37057.0,Western,CISO-SCE,-118.068,34.104,California,US,p06037
2025597,37057.0,Western,CISO-SCE,-118.068,34.104,California,US,p06037
2025598,37058.0,Western,CISO-SCE,-118.211,33.9398,California,US,p06037
2025599,37059.0,Western,CISO-SCE,-118.145,34.7178,California,US,p06037
2025600,37059.0,Western,CISO-SCE,-118.145,34.7178,California,US,p06037
2025601,37060.0,Western,CISO-SCE,-118.127,34.6359,California,US,p06037
2025602,37060.0,Western,CISO-SCE,-118.127,34.6359,California,US,p06037
2025603,37061.0,Western,CISO-SCE,-118.039,33.6855,California,US,p06059
2025604,37061.0,Western,CISO-SCE,-118.039,33.6855,California,US,p06059
2025605,37062.0,Western,CISO-SCE,-118.22,33.8561,California,US,p06037
2025606,37063.0,Western,CISO-SCE,-118.169,33.7653,California,US,p06037
2025607,37064.0,Western,CISO-SCE,-118.101,33.8761,California,US,p06037
2025608,37065.0,Western,CISO-SCE,-118.186,34.0024,California,US,p06037
2025609,37066.0,Western,CISO-SCE,-118.053,33.7261,California,US,p06059
2025610,37067.0,Western,CISO-SCE,-118.147,34.0875,California,US,p06037
2025611,37067.0,Western,CISO-SCE,-118.147,34.0875,California,US,p06037
2025612,37068.0,Western,CISO-SCE,-118.188,34.0169,California,US,p06037
2025613,37068.0,Western,CISO-SCE,-118.188,34.0169,California,US,p06037
2025614,37069.0,Western,CISO-SCE,-118.044,33.8966,California,US,p06037
2025615,37069.0,Western,CISO-SCE,-118.044,33.8966,California,US,p06037
2025616,37069.0,Western,CISO-SCE,-118.044,33.8966,California,US,p06037
2025617,37070.0,Western,LDWP,-118.229,34.1253,California,US,p06037
2025618,37070.0,Western,LDWP,-118.229,34.1253,California,US,p06037
2025619,37071.0,Western,CISO-SCE,-118.084,34.1385,California,US,p06037
2025620,37072.0,Western,CISO-SCE,-118.219,34.2488,California,US,p06037
2025621,37073.0,Western,CISO-SCE,-118.041,33.8185,California,US,p06059
2025622,37074.0,Western,CISO-SCE,-118.02,33.6691,California,US,p06059
2025623,37074.0,Western,CISO-SCE,-118.02,33.6691,California,US,p06059
2025624,37075.0,Western,CISO-SCE,-118.109,34.1493,California,US,p06037
2025625,37076.0,Western,CISO-SCE,-118.142,34.0011,California,US,p06037
2025626,37076.0,Western,CISO-SCE,-118.142,34.0011,California,US,p06037
2025627,37076.0,Western,CISO-SCE,-118.142,34.0011,California,US,p06037
2025628,37077.0,Western,CISO-SCE,-118.064,34.031,California,US,p06037
2025629,37078.0,Western,CISO-SCE,-118.053,34.1796,California,US,p06037
2025630,37078.0,Western,CISO-SCE,-118.053,34.1796,California,US,p06037
2025631,37078.0,Western,CISO-SCE,-118.053,34.1796,California,US,p06037
2025632,37079.0,Western,CISO-SCE,-118.162,34.0417,California,US,p06037
2025633,37079.0,Western,CISO-SCE,-118.162,34.0417,California,US,p06037
2025634,37080.0,Western,CISO-SCE,-118.114,33.8589,California,US,p06037
2025635,37081.0,Western,CISO-SCE,-118.101,33.8148,California,US,p06037
2025636,37081.0,Western,CISO-SCE,-118.101,33.8148,California,US,p06037
2025637,37082.0,Western,CISO-SCE,-118.046,34.0699,California,US,p06037
2025638,37082.0,Western,CISO-SCE,-118.046,34.0699,California,US,p06037
2025639,37083.0,Western,CISO-SCE,-118.218,34.3761,California,US,p06037
2025640,37083.0,Western,CISO-SCE,-118.218,34.3761,California,US,p06037
2025641,37083.0,Western,CISO-SCE,-118.218,34.3761,California,US,p06037
2025642,37084.0,Western,CISO-SCE,-118.079,34.3671,California,US,p06037
2025643,37085.0,Western,CISO-SCE,-118.151,33.8846,California,US,p06037
2025644,37086.0,Western,CISO-SCE,-118.035,33.7784,California,US,p06059
2025645,37086.0,Western,CISO-SCE,-118.035,33.7784,California,US,p06059
2025646,37087.0,Western,CISO-SCE,-118.201,33.8388,California,US,p06037
2025647,37088.0,Western,CISO-SCE,-118.076,33.7719,California,US,p06059
2025648,37088.0,Western,CISO-SCE,-118.076,33.7719,California,US,p06059
2025649,37088.0,Western,CISO-SCE,-118.076,33.7719,California,US,p06059
2025650,37088.0,Western,CISO-SCE,-118.076,33.7719,California,US,p06059
2025651,37089.0,Western,CISO-SCE,-118.131,33.8807,California,US,p06037
2025652,37090.0,Western,CISO-SCE,-118.027,33.7929,California,US,p06059
2025653,37090.0,Western,CISO-SCE,-118.027,33.7929,California,US,p06059
2025654,37091.0,Western,CISO-SCE,-118.204,33.9669,California,US,p06037
2025655,37091.0,Western,CISO-SCE,-118.204,33.9669,California,US,p06037
2025656,37091.0,Western,CISO-SCE,-118.204,33.9669,California,US,p06037
2025657,37092.0,Western,CISO-SCE,-118.045,33.9436,California,US,p06037
2025658,37093.0,Western,CISO-SCE,-118.105,34.0325,California,US,p06037
2025659,37094.0,Western,CISO-SCE,-118.006,34.0735,California,US,p06037
2025660,37095.0,Western,CISO-SCE,-118.187,34.0612,California,US,p06037
2025661,37096.0,Western,CISO-SCE,-118.085,34.0734,California,US,p06037
2025662,37096.0,Western,CISO-SCE,-118.085,34.0734,California,US,p06037
2025663,37097.0,Western,CISO-SCE,-118.131,34.0688,California,US,p06037
2025664,37098.0,Western,CISO-SCE,-118.015,34.2482,California,US,p06037
2025665,37099.0,Western,CISO-SCE,-118.129,34.0105,California,US,p06037
2025666,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025667,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025668,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025669,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025670,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025671,37100.0,Western,CISO-SCE,-118.033,34.0472,California,US,p06037
2025672,37101.0,Western,CISO-SCE,-118.107,33.9175,California,US,p06037
2025673,37102.0,Western,CISO-SCE,-118.138,33.9191,California,US,p06037
2025674,37103.0,Western,CISO-SCE,-118.106,33.9708,California,US,p06037
2025675,37103.0,Western,CISO-SCE,-118.106,33.9708,California,US,p06037
2025676,37103.0,Western,CISO-SCE,-118.106,33.9708,California,US,p06037
2025677,37103.0,Western,CISO-SCE,-118.106,33.9708,California,US,p06037
2025678,37104.0,Western,CISO-SCE,-118.002,33.9227,California,US,p06037
2025679,37104.0,Western,CISO-SCE,-118.002,33.9227,California,US,p06037
2025680,37104.0,Western,CISO-SCE,-118.002,33.9227,California,US,p06037
2025681,37105.0,Western,CISO-SCE,-118.173,33.7795,California,US,p06037
2025682,37105.0,Western,CISO-SCE,-118.173,33.7795,California,US,p06037
2025683,37105.0,Western,CISO-SCE,-118.173,33.7795,California,US,p06037
2025684,37106.0,Western,CISO-SCE,-118.036,33.7623,California,US,p06059
2025685,37107.0,Western,CISO-SCE,-118.128,33.7899,California,US,p06037
2025686,37108.0,Western,CISO-SCE,-118.015,33.7807,California,US,p06059
2025687,37109.0,Western,CISO-SCE,-117.97,34.0306,California,US,p06037
2025688,37110.0,Western,CISO-SCE,-118.129,33.9066,California,US,p06037
2025689,37110.0,Western,CISO-SCE,-118.129,33.9066,California,US,p06037
2025690,37111.0,Western,CISO-SCE,-118.116,34.1795,California,US,p06037
