Bus,Pd,v_nom,balancing_area,state,country,county,reeds_zone,reeds_ba,interconnect,x,y,sub_id,substation_off,LAF_state,nerc_reg,trans_reg,trans_grp,reeds_state,rec_trading_zone,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,control,generator,sub_network
2028344,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.315,34.3031,37494.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028345,0.0,18.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.315,34.3031,37494.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028346,0.0,1.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.315,34.3031,37494.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028347,47.23,345.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.315,34.3031,37494.0,False,0.0007046208086773239,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028348,49.49,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.355,34.336,37495.0,False,0.0007383375782646784,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028349,44.47,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.247,34.0565,37496.0,False,0.0006634445767918821,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028350,44.47,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.232,34.1312,37497.0,False,0.0006634445767918821,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028351,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.264,33.2452,37498.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028352,46.65,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.264,33.2452,37498.0,False,0.0006959678324115426,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028353,46.65,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.321,33.1064,37499.0,False,0.0006959678324115426,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028354,76.67,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.342,33.1401,37500.0,False,0.0011438339487887027,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028355,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.266,34.5781,37501.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028356,38.16,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.266,34.5781,37501.0,False,0.0005693061625900207,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028357,38.16,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.255,34.5052,37502.0,False,0.0005693061625900207,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028358,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.21,34.1131,37503.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028359,50.85,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.21,34.1131,37503.0,False,0.0007586273157154758,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028360,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.21,34.1131,37503.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028361,78.6,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.297,34.0244,37504.0,False,0.0011726274732593194,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028362,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.297,34.0244,37504.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028363,48.69,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.371,33.2574,37505.0,False,0.0007264024385877387,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028364,0.0,345.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.311,33.2272,37506.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028365,107.85,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.311,33.2272,37506.0,False,0.001609006017697425,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028366,16.9,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.204,34.252,37507.0,False,0.00025212982567534984,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028367,28.05,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.18,34.1286,37508.0,False,0.00041847583492269605,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028368,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.322,33.1185,37509.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028369,44.21,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.322,33.1185,37509.0,False,0.0006595656563968767,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028370,46.1,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.287,33.0227,37510.0,False,0.0006877624238836467,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028371,26.87,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.357,33.6996,37511.0,False,0.0004008715038992101,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028372,33.45,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.31,33.5742,37512.0,False,0.0004990380277420386,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028373,0.0,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.19,33.9228,37513.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028374,45.29,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.19,33.9228,37513.0,False,0.0006756780949607453,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028375,0.0,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.321,33.9353,37514.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028376,45.29,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.321,33.9353,37514.0,False,0.0006756780949607453,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028377,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.7628,37515.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028378,64.91,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.7628,37515.0,False,0.0009683873955376899,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028379,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.265,32.8071,37516.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028380,42.1,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.265,32.8071,37516.0,False,0.0006280867254989485,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028381,30.02,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.157,33.7341,37517.0,False,0.0004478661163771599,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028382,23.68,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.266,32.9546,37518.0,False,0.0003532801344374133,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028383,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.281,33.1765,37519.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028384,33.28,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.281,33.1765,37519.0,False,0.000496501810560689,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028385,66.35,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.149,33.8253,37520.0,False,0.0009898706469561812,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028386,66.35,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.307,33.9439,37521.0,False,0.0009898706469561812,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028387,55.44,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.2,33.125,37522.0,False,0.0008271051796119169,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028388,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.2,33.125,37522.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028389,36.67,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.244,33.1608,37523.0,False,0.0005470769649417207,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028390,24.66,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.255,33.1088,37524.0,False,0.00036790068054166436,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028391,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.255,33.1088,37524.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028392,41.83,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.208,33.0958,37525.0,False,0.0006240586158579813,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028393,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.208,33.0958,37525.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028394,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.136,32.6125,37526.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028395,34.79,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.136,32.6125,37526.0,False,0.0005190293867009125,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028396,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.255,32.7014,37527.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028397,42.24,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.255,32.7014,37527.0,False,0.0006301753749424129,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028398,47.39,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.6929,37528.0,False,0.0007070078366127118,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028399,27.73,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.299,33.8914,37529.0,False,0.0004137017790519202,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028400,0.0,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.299,33.8914,37529.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028401,91.25,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.311,34.1138,37530.0,False,0.0013613518694009276,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028402,52.44,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.308,34.1558,37531.0,False,0.0007823484058233932,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028403,0.0,345.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028404,7.52,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0001121903129632326,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028405,0.0,24.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028406,0.0,1.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028407,44.05,345.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0006571786284614888,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028408,0.0,345.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8839,37532.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028409,44.05,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.891,37533.0,False,0.0006571786284614888,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028410,42.43,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.199,32.7467,37534.0,False,0.000633009970615686,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028411,41.62,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.307,33.4802,37535.0,False,0.0006209256416927847,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028412,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.127,33.3794,37536.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028413,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.127,33.3794,37536.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028414,41.62,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.127,33.3794,37536.0,False,0.0006209256416927847,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028415,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.127,33.3794,37536.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028416,0.0,345.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.181,33.9,37537.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028417,75.0,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.181,33.9,37537.0,False,0.001118919344713091,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028418,47.26,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.201,33.9207,37538.0,False,0.0007050683764152091,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028419,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.276,33.3052,37539.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028420,42.89,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.276,33.3052,37539.0,False,0.0006398726759299264,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028421,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.276,33.3052,37539.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028422,42.89,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.103,33.1461,37540.0,False,0.0006398726759299264,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028423,71.98,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.236,32.8081,37541.0,False,0.001073864192432644,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028424,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.236,32.8081,37541.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028425,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.219,32.8578,37542.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028426,46.2,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.219,32.8578,37542.0,False,0.0006892543163432641,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028427,19.06,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.154,34.3329,37543.0,False,0.00028435470280308684,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028428,0.0,345.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.273,33.6312,37544.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028429,69.23,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.273,33.6312,37544.0,False,0.001032837149793164,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028430,0.0,18.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.273,33.6312,37544.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028431,0.0,1.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.273,33.6312,37544.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028432,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.234,34.0627,37545.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028433,49.43,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.234,34.0627,37545.0,False,0.0007374424427889079,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028434,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.101,34.054,37546.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028435,49.43,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.101,34.054,37546.0,False,0.0007374424427889079,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028436,38.62,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.237,33.1302,37547.0,False,0.000576168867904261,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028437,38.62,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.137,33.1677,37548.0,False,0.000576168867904261,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028438,39.06,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.129,33.6406,37549.0,False,0.0005827331947265778,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028439,39.06,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.185,33.6837,37550.0,False,0.0005827331947265778,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028440,46.08,138.0,CISO-SCE,California,US,p06065,p10,CISO,Western,-117.167,33.8106,37551.0,False,0.0006874640453917231,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028441,40.8,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.234,34.1671,37552.0,False,0.0006086921235239215,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028442,36.24,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.22,34.0315,37553.0,False,0.0005406618273653657,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028443,39.36,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.254,32.8992,37554.0,False,0.0005872088721054302,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028444,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.191,32.8329,37555.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028445,39.36,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.191,32.8329,37555.0,False,0.0005872088721054302,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028446,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.191,32.8329,37555.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028447,33.74,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.153,32.7919,37556.0,False,0.0005033645158749292,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028448,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.105,32.7871,37557.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028449,62.89,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.105,32.7871,37557.0,False,0.0009382511678534173,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028450,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.229,32.9026,37558.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028451,40.59,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.229,32.9026,37558.0,False,0.0006055591493587249,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028452,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.217,32.7515,37559.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028453,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.217,32.7515,37559.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028454,40.59,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.217,32.7515,37559.0,False,0.0006055591493587249,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028455,27.96,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.213,32.77,37560.0,False,0.00041713313170904035,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028456,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8248,37561.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028457,27.96,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.253,32.8248,37561.0,False,0.00041713313170904035,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028458,0.0,345.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.179,34.5232,37562.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028459,35.85,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.179,34.5232,37562.0,False,0.0005348434467728575,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028460,0.0,345.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.179,34.5232,37562.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028461,0.0,345.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.179,34.5232,37562.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028462,35.85,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.208,34.4527,37563.0,False,0.0005348434467728575,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028463,33.56,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.234,34.0944,37564.0,False,0.0005006791094476178,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028464,0.0,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.206,34.0972,37565.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028465,30.08,138.0,CISO-SCE,California,US,p06071,p10,CISO,Western,-117.206,34.0972,37565.0,False,0.0004487612518529304,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028466,41.73,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.077,33.216,37566.0,False,0.0006225667233983639,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2028467,0.0,138.0,CISO-SDGE,California,US,p06073,p11,CISO,Western,-117.236,33.2004,37567.0,False,0.0,WECC_CA,CAISO,CAISO,CA,WREGIS,,AC,,1.0,0.0,inf,PQ,,
